wbcode,country,year,legal_rel,political_rel,economic_rel,legalWIQR,politicalWIQR,economicWIQR,legalWIQR2,politicalWIQR2,economicWIQR2,legal_abs,political_abs,economic_abs,cluster
"FIN","Finland",1998,1.811982,1.664644,1.247725,1,5,11,1,5,11,.9035273,.8597824,.7403484,5
"FIN","Finland",1999,1.843547,1.731275,1.287337,1,2,11,1,2,11,.9029496,.8644807,.7405318,5
"FIN","Finland",2000,1.738879,1.743244,1.252788,1,2,12,1,2,12,.9150292,.8779412,.7215961,5
"FIN","Finland",2001,1.72813,1.824484,1.202886,1,1,12,1,1,12,.954189,.9280135,.7630429,5
"FIN","Finland",2002,1.694301,1.923746,1.449602,1,1,8,1,1,8,.9582053,.9260604,.7971538,5
"FIN","Finland",2003,1.733239,1.940531,1.466762,2,1,8,3,1,8,.9541022,.9157705,.8072072,5
"FIN","Finland",2004,1.72274,1.986171,1.429807,2,1,9,3,1,10,.9277583,.9145329,.8167297,5
"FIN","Finland",2005,1.758226,1.970614,1.314594,2,1,12,3,1,14,.9510313,.9105098,.7955722,5
"FIN","Finland",2006,1.828691,2.03588,1.284399,2,1,11,2,1,13,.9554273,.9150681,.7819074,5
"FIN","Finland",2007,1.807812,2.035915,1.287057,2,1,11,2,1,13,.957984,.9144019,.7942156,5
"FIN","Finland",2008,1.767288,2.000926,1.340574,4,1,10,4,1,11,.9355471,.9063488,.794418,5
"FIN","Finland",2009,1.868582,1.946379,1.46055,2,4,9,2,4,10,.9447861,.9028881,.7984329,5
"FIN","Finland",2010,1.932367,1.949594,1.567889,1,3,6,1,3,7,.9457618,.9034032,.8027009,5
"FJI","Fiji",1990,,,,,,,,,,,.4166667,.2666667,
"FJI","Fiji",1991,,,,,,,,,,,.4166667,.2679153,
"FJI","Fiji",1992,,,,,,,,,,,.5,.269164,
"FJI","Fiji",1993,,,,,,,,,,,.5095588,.2278095,
"FJI","Fiji",1994,,,,,,,,,,,.5045588,.228746,
"FJI","Fiji",1995,,,,,,,,,,.4458748,.5045588,.3197883,
"FJI","Fiji",1996,,,,,,,,,,.4997722,.5248203,.3706143,
"FJI","Fiji",1997,,,,,,,,,,.4971645,.5193239,.3626459,
"FJI","Fiji",1998,,,,,,,,,,.4820569,.5117441,.3546775,
"FJI","Fiji",1999,,,,,,,,,,.4657731,.5821759,.3689435,
"FJI","Fiji",2000,,,,,,,,,,.4785967,.3365536,.3594001,
"FJI","Fiji",2001,,,,,,,,,,.5264511,.508446,.4013173,
"FJI","Fiji",2002,,,,,,,,,,.5420833,.5684103,.4910709,
"FJI","Fiji",2003,,,,,,,,,,.5657606,.5486303,.5220563,
"FJI","Fiji",2004,,,,,,,,,,.5642188,.5645269,.5418541,
"FJI","Fiji",2005,,,,,,,,,,.5591205,.5459777,.5553629,
"FJI","Fiji",2006,,,,,,,,,,.4979345,.4004516,.5750348,
"FJI","Fiji",2007,,,,,,,,,,.4719775,.3323139,.581787,
"FJI","Fiji",2008,,,,,,,,,,.4477842,.3737992,.5789385,
"FJI","Fiji",2009,,,,,,,,,,.4175248,.3096482,.5532195,
"FJI","Fiji",2010,,,,,,,,,,.3961664,.2979928,.548174,
"FRA","France",1990,1.102062,1.676235,1.038616,19,11,15,20,11,16,.8888889,.8893246,.6697099,4
"FRA","France",1991,1.089963,1.716281,.9591478,17,6,19,20,6,20,.8888889,.9016703,.756988,4
"FRA","France",1992,1.199435,1.650683,.9091153,12,5,22,12,5,23,.9444444,.9263617,.7435952,4
"FRA","France",1993,1.219852,1.592447,.774487,16,6,25,16,6,26,.7875,.8546078,.6177731,4
"FRA","France",1994,1.130809,1.465533,.7296725,17,14,29,19,14,30,.7875,.806585,.6167811,4
"FRA","France",1995,.9045926,1.287307,.7539778,23,17,31,25,17,32,.730691,.7648247,.5997798,4
"FRA","France",1996,1.325186,1.190471,.7239767,16,18,24,16,19,26,.8177066,.757398,.6852337,4
"FRA","France",1997,1.274557,1.240695,.7411845,17,17,24,18,17,24,.7907324,.7694225,.7039676,4
"FRA","France",1998,1.266156,1.14137,.7288225,17,19,26,18,19,26,.7892213,.7389702,.715757,4
"FRA","France",1999,1.299137,1.119199,.7773512,17,20,22,19,22,23,.7899892,.7177737,.7217589,4
"FRA","France",2000,1.204327,1.099025,.7593392,16,20,23,18,21,25,.7987562,.7187995,.6979374,4
"FRA","France",2001,1.090708,1.094792,.7146595,20,20,27,22,22,31,.7885116,.746096,.7011241,4
"FRA","France",2002,1.018165,1.085429,.8099059,21,20,23,23,22,26,.7880486,.7345036,.7474095,4
"FRA","France",2003,1.13922,1.129326,.9394624,18,19,21,20,20,24,.7863682,.7344111,.7540381,4
"FRA","France",2004,1.169374,1.173309,.8159331,16,17,22,18,17,28,.7978193,.7406233,.7543622,4
"FRA","France",2005,1.091286,1.250753,.7758471,17,17,21,19,17,27,.7978047,.7604969,.7330947,4
"FRA","France",2006,1.174582,1.279708,.8492199,18,15,20,20,15,25,.8056162,.7606527,.7456621,4
"FRA","France",2007,1.196806,1.316317,.926327,19,15,19,21,15,22,.8053801,.7759304,.7557165,4
"FRA","France",2008,1.095063,1.320646,.9782857,20,15,18,22,16,20,.7784576,.7918922,.7638142,4
"FRA","France",2009,1.21535,1.331609,.9791144,17,16,21,19,16,23,.7819377,.7896445,.7515038,4
"FRA","France",2010,1.341187,1.370332,1.035231,16,16,20,18,16,22,.7991204,.7878997,.7536315,4
"FSM","Micronesia",1990,,,,,,,,,,,,,
"FSM","Micronesia",1991,,,,,,,,,,,,,
"FSM","Micronesia",1992,,,,,,,,,,,,,
"FSM","Micronesia",1993,,,,,,,,,,,,,
"FSM","Micronesia",1994,,,,,,,,,,,,,
"FSM","Micronesia",1995,,,,,,,,,,,,,
"FSM","Micronesia",1996,,,,,,,,,,.7400117,,,
"FSM","Micronesia",1997,,,,,,,,,,.670729,,,
"FSM","Micronesia",1998,,,,,,,,,,.6570019,,.3790214,
"FSM","Micronesia",1999,,,,,,,,,,.645228,,.3767066,
"FSM","Micronesia",2000,,,,,,,,,,.6278986,,.3743918,
"FSM","Micronesia",2001,,,,,,,,,,.7813844,,.4293894,
"FSM","Micronesia",2002,,,,,,,,,,.7793147,,.5093869,
"FSM","Micronesia",2003,,,,,,,,,,.8373097,,.5407226,
"FSM","Micronesia",2004,,,,,,,,,,.876834,,.6029033,
"FSM","Micronesia",2005,,,,,,,,,,.8963504,,.612328,
"FSM","Micronesia",2006,,,,,,,,,,.8965845,,.6057193,
"FSM","Micronesia",2007,,,,,,,,,,.8820361,,.5497845,
"FSM","Micronesia",2008,,,,,,,,,,.8629659,,.528388,
"FSM","Micronesia",2009,,,,,,,,,,.700708,,.4513347,
"FSM","Micronesia",2010,,,,,,,,,,.6916182,,.4467548,
"GAB","Gabon",1990,-.2574317,.0032101,-.6827392,,,,69,49,79,.5555556,.516821,.2486497,2
"GAB","Gabon",1991,.1002041,-.0829743,-.8331671,,,,53,52,85,.6481482,.5055556,.2364673,2
"GAB","Gabon",1992,-.0977085,-.2376883,-.9373441,,,,67,60,89,.6111111,.4885803,.2329655,2
"GAB","Gabon",1993,-.0580148,-.2718922,-.9074135,,,,62,69,86,.5416667,.4579167,.2235709,2
"GAB","Gabon",1994,-.2624436,-.5178365,-1.032797,,,,73,83,88,.4875,.397598,.2054917,2
"GAB","Gabon",1995,-.6479803,-.5167037,-1.254643,,,,79,79,97,.4852301,.4352369,.3104533,2
"GAB","Gabon",1996,-.5049356,-.5637456,-.7164791,,,,84,78,78,.5007007,.4344615,.364715,2
"GAB","Gabon",1997,-.4191569,-.601294,-.6565664,,,,76,81,77,.5057581,.4178038,.417352,2
"GAB","Gabon",1998,-.333001,-.6959766,-.5776371,,,,72,88,74,.5108155,.37703,.4515862,2
"GAB","Gabon",1999,-.2645012,-.7242655,-.5613184,,,,72,95,78,.5141013,.369301,.4507726,2
"GAB","Gabon",2000,-.4291047,-.6785555,-.6727503,,,,71,94,83,.5139526,.3792488,.4291256,2
"GAB","Gabon",2001,-.5560463,-.5147789,-.7626821,,,,76,84,83,.4989388,.4409994,.4281481,2
"GAB","Gabon",2002,-.465706,-.6756328,-.7777146,,,,69,95,84,.5267822,.4144293,.4126974,2
"GAB","Gabon",2003,-.6401877,,-.7872609,,,,82,,84,.5099455,.4193389,.3994201,2
"GAB","Gabon",2004,,-.7788736,,,,,,91,,.4966686,.3924886,.4474033,2
"GAB","Gabon",2005,,-.8923424,,,,,,97,,.4986951,.3517088,.4364054,2
"GAB","Gabon",2006,,-1.095067,,,,,,108,,.4871452,.3294231,.4314488,2
"GAB","Gabon",2007,,-1.090821,,,,,,108,,.4737695,.3279324,.4418882,2
"GAB","Gabon",2008,,-1.095756,,,,,,111,,.4757873,.3438632,.4367328,2
"GAB","Gabon",2009,,-.9975067,,,,,,108,,.4564852,.3675462,.4652893,2
"GAB","Gabon",2010,,-.8346788,,,,,,102,,.4574947,.4080746,.4628374,2
"GBR","United Kingdom",1990,1.102062,1.582207,1.58637,17,16,4,18,16,4,.8888889,.8660585,.8536838,5
"GBR","United Kingdom",1991,1.089963,1.49614,1.487901,18,17,4,19,17,4,.8888889,.8544844,.8692709,5
"GBR","United Kingdom",1992,1.199435,1.41606,1.431399,11,17,4,13,17,5,.9444444,.8575708,.8635573,5
"GBR","United Kingdom",1993,.945732,1.420246,1.454812,23,16,5,25,16,6,.7625,.8018137,.7293306,5
"GBR","United Kingdom",1994,.8846576,1.42981,1.403886,25,16,5,29,16,6,.7625,.8032026,.7303154,5
"GBR","United Kingdom",1995,1.14239,1.433923,1.239526,16,15,8,17,15,9,.8256173,.8098693,.7984837,5
"GBR","United Kingdom",1996,1.374821,1.492953,1.804366,15,15,2,15,15,2,.8483873,.8200174,.8413409,5
"GBR","United Kingdom",1997,1.404511,1.502634,1.848288,15,11,1,16,11,1,.8509904,.8167964,.8542014,5
"GBR","United Kingdom",1998,1.448231,1.367611,1.774995,14,15,2,15,15,2,.8535935,.7828053,.854041,5
"GBR","United Kingdom",1999,1.465476,1.517795,1.795089,14,12,2,15,12,2,.8520097,.8040042,.8650617,5
"GBR","United Kingdom",2000,1.411568,1.51345,1.740228,14,10,2,15,10,2,.8721538,.8123558,.8478796,5
"GBR","United Kingdom",2001,1.416124,1.49231,1.711118,13,11,3,14,11,3,.9171987,.8398582,.874252,5
"GBR","United Kingdom",2002,1.45202,1.566655,1.575628,13,11,6,14,11,6,.9162023,.8418396,.8745725,5
"GBR","United Kingdom",2003,1.510838,1.584894,1.536164,11,11,5,12,11,5,.9318941,.8326336,.878545,5
"GBR","United Kingdom",2004,1.530945,1.570278,1.593912,11,12,4,12,12,5,.9095849,.8329018,.8857525,5
"GBR","United Kingdom",2005,1.509432,1.584564,1.592818,12,12,3,13,12,4,.9212649,.8208911,.8766291,5
"GBR","United Kingdom",2006,1.59143,1.548014,1.690832,12,13,2,13,13,3,.9100153,.8215335,.8789639,5
"GBR","United Kingdom",2007,1.431297,1.543208,1.711141,14,13,3,15,13,4,.8784922,.8162224,.8715262,5
"GBR","United Kingdom",2008,1.47907,1.491151,1.593519,14,14,4,15,14,5,.8821537,.8085013,.8585071,5
"GBR","United Kingdom",2009,1.602151,1.500082,1.529701,11,14,7,11,14,8,.8918096,.8062627,.832949,5
"GBR","United Kingdom",2010,1.627021,1.490332,1.578653,10,14,5,10,14,6,.8879508,.8234458,.8411818,5
"GEO","Georgia",1990,,,,,,,,,,,,,
"GEO","Georgia",1991,,,,,,,,,,,,,
"GEO","Georgia",1992,,,,,,,,,,,,,
"GEO","Georgia",1993,,,,,,,,,,,.2366667,.0333333,
"GEO","Georgia",1994,,,,,,,,,,,.3166667,.0333333,
"GEO","Georgia",1995,,,,,,,,,,,.36,.0333333,
"GEO","Georgia",1996,,,,,,,,,,.3221028,.431303,.3231611,
"GEO","Georgia",1997,,,,,,,,,,.3220923,.4776731,.336102,
"GEO","Georgia",1998,,,,,,,,,,.3220817,.4407098,.3490429,
"GEO","Georgia",1999,,,,,,,,,,.3477319,.4443884,.3511828,
"GEO","Georgia",2000,,,,,,,,,,.3483822,.3819352,.3533227,
"GEO","Georgia",2001,,,,,,,,,,.4150809,.4209986,.4176663,
"GEO","Georgia",2002,,,,,,,,,,.3748351,.3758864,.40701,
"GEO","Georgia",2003,,,,,,,,,,.3233676,.3749378,.6093799,
"GEO","Georgia",2004,,,,,,,,,,.3373393,.4064893,.605718,
"GEO","Georgia",2005,,,,,,,,,,.3902171,.4147715,.6388046,
"GEO","Georgia",2006,,,,,,,,,,.4066858,.4320465,.7067551,
"GEO","Georgia",2007,,,,,,,,,,.4056192,.4000548,.7410029,
"GEO","Georgia",2008,,,,,,,,,,.4102951,.3570446,.7215576,
"GEO","Georgia",2009,,,,,,,,,,.411838,.4444393,.689182,
"GEO","Georgia",2010,,,,,,,,,,.4554087,.4575019,.7005788,
"GHA","Ghana",1990,.033605,-.5564396,-.6768816,,,,55,75,78,.6111111,.3824074,.2440649,2
"GHA","Ghana",1991,-.2120023,-.5964814,-.7211196,,,,65,77,80,.5555556,.3805556,.2794002,2
"GHA","Ghana",1992,-.0963736,-.5217119,-.6831361,,,,65,78,76,.6111111,.4350309,.3147356,2
"GHA","Ghana",1993,-.0588779,-.3540083,-.8718287,,,,63,73,82,.5416667,.4645833,.2800567,2
"GHA","Ghana",1994,-.0676925,-.4926847,-.8133526,,,,68,82,79,.5416667,.4291667,.3074917,2
"GHA","Ghana",1995,-.3645383,-.3046214,-.8298556,,,,63,73,82,.5397006,.4826389,.3678047,2
"GHA","Ghana",1996,-.3589526,,-.8302289,,,,71,,80,.5331222,.5732937,.4051736,2
"GHA","Ghana",1997,-.2258752,-.1281673,-.8327988,,,,63,61,80,.559167,.5052097,.4254478,2
"GHA","Ghana",1998,-.2429147,-.2025757,-.7914138,,,,63,67,79,.557434,.4487965,.4526665,2
"GHA","Ghana",1999,-.0994803,-.2489362,-.6817567,,,,62,70,83,.5571896,.4375415,.4556592,2
"GHA","Ghana",2000,-.1852835,-.0839095,-.5909822,,,,59,65,81,.5502226,.4633234,.4586518,2
"GHA","Ghana",2001,.016351,.1544733,-.6797435,,,,49,54,80,.6436436,.5466992,.5125774,2
"GHA","Ghana",2002,-.0781059,.1724716,-.6522633,,,,51,55,76,.5781845,.5300748,.5672051,2
"GHA","Ghana",2003,.0272349,.001667,-.4374102,,,,49,53,69,.6236262,.5356907,.6088175,2
"GHA","Ghana",2004,.1737193,.0627762,-.4725693,,,,41,53,66,.6345859,.5598726,.6247655,2
"GHA","Ghana",2005,,.23623,,,,,,46,,.6389605,.5895538,.6230647,2
"GHA","Ghana",2006,,.3584373,,,,,,43,,.6595677,.5932271,.6384934,2
"GHA","Ghana",2007,.0043691,.407265,-.3529474,,,,52,42,69,.6269506,.5994004,.6296268,2
"GHA","Ghana",2008,-.1391771,.5359177,-.3324437,,,,54,40,65,.6067058,.6350672,.6134657,2
"GHA","Ghana",2009,-.0530044,.4727917,-.1666722,,,,54,40,62,.6124418,.6041149,.6251624,2
"GHA","Ghana",2010,-.0599892,.5171786,-.2282161,,,,53,38,66,.6156182,.6044947,.5803645,2
"GIN","Guinea",1990,-.4006974,-.8456765,,,,,76,91,,.4444444,.3253087,.4166667,
"GIN","Guinea",1991,-.4494638,-.7389728,,,,,82,85,,.4444444,.3364198,.4166667,
"GIN","Guinea",1992,-.6944734,-.8631819,,,,,100,94,,.4444444,.3240741,.4166667,
"GIN","Guinea",1993,-1.051836,-.9534028,,,,,108,96,,.3375,.3133333,.2916667,
"GIN","Guinea",1994,-.9840568,-1.026906,,,,,105,101,,.3375,.3133333,.2583333,
"GIN","Guinea",1995,,-1.107107,,,,,,102,,.37,.3320833,.4833333,
"GIN","Guinea",1996,-1.341416,-1.010268,,,,,109,101,,.3498218,.3336706,.4755789,
"GIN","Guinea",1997,-1.337451,-1.046726,,,,,110,101,,.3170039,.3286238,.5045437,
"GIN","Guinea",1998,-1.293075,-.9190159,,,,,113,97,,.3212231,.3367084,.5279529,
"GIN","Guinea",1999,-1.317322,-.9401595,,,,,126,106,,.3185363,.3427705,.4760494,
"GIN","Guinea",2000,,-1.031,,,,,,104,,.3241827,.331282,.4641459,
"GIN","Guinea",2001,,-1.031315,,,,,,109,,.3431331,.3518192,.4513974,
"GIN","Guinea",2002,,-.8787563,,,,,,102,,.3437964,.3724827,.4443434,
"GIN","Guinea",2003,,,,,,,,,,.343761,.3907446,.5043583,
"GIN","Guinea",2004,,,,,,,,,,.3334253,.3724873,.5004368,
"GIN","Guinea",2005,,,,,,,,,,.3404157,.3510372,.4972924,
"GIN","Guinea",2006,,-1.309241,,,,,,115,,.3437983,.317329,.4115135,
"GIN","Guinea",2007,,-1.459433,,,,,,122,,.3476952,.2758781,.4228543,
"GIN","Guinea",2008,,-1.477677,,,,,,123,,.3395483,.2804454,.3986207,
"GIN","Guinea",2009,,-1.535164,,,,,,126,,.2818653,.2482535,.3694305,
"GIN","Guinea",2010,,-1.070359,,,,,,110,,.3498979,.343571,.3680013,
"GMB","Gambia",1990,.0648539,.5133252,,,29,,52,31,,.6111111,.6177015,.4583333,
"GMB","Gambia",1991,.0980553,.515319,,,31,,54,32,,.6111111,.63622,.5555555,
"GMB","Gambia",1992,.0989883,.6602755,,,28,,55,30,,.6666667,.6964052,.5833333,
"GMB","Gambia",1993,.5001908,.4918142,,,30,,41,35,,.5916667,.6095425,.3916667,
"GMB","Gambia",1994,-1.189474,-.9448833,,,74,,110,95,,.3791667,.3612092,.3833333,
"GMB","Gambia",1995,,-1.17001,,,82,,,106,,.4416667,.3293056,.2305556,
"GMB","Gambia",1996,,-.9963352,,,77,,,99,,.5054947,.3578939,.3403196,
"GMB","Gambia",1997,-.4484618,-.9390337,,,75,,80,97,,.5404407,.3684721,.4291328,
"GMB","Gambia",1998,-.4104136,-.8178909,,,71,,77,93,,.5531544,.3739106,.4790739,
"GMB","Gambia",1999,-.4160796,-.878796,,,71,,86,101,,.5500972,.3750986,.4781793,
"GMB","Gambia",2000,,-.9998844,,,73,,,103,,.521114,.3478774,.4406181,
"GMB","Gambia",2001,,-.7516662,,,70,,,98,,.571073,.418071,.5155051,
"GMB","Gambia",2002,,-.4087741,,,54,,,76,,.5733469,.4633909,.5078921,
"GMB","Gambia",2003,,-.500333,,,60,,,76,,.5733048,.4554195,.5118587,
"GMB","Gambia",2004,,-.57108,,,65,,,85,,.545699,.44372,.5067374,
"GMB","Gambia",2005,,-.7735293,,,68,,,93,,.4982342,.4058469,.5027217,
"GMB","Gambia",2006,,-.9466949,,,72,,,98,,.4974009,.3584975,.5113404,
"GMB","Gambia",2007,,-1.006265,,,77,,,106,,.4940717,.3506401,.5372199,
"GMB","Gambia",2008,,-.9102844,,,69,,,98,,.4864999,.3747107,.506871,
"GMB","Gambia",2009,,-.8870693,,,72,,,101,,.4393949,.3639029,.5147827,
"GMB","Gambia",2010,,-.8196232,,,73,,,101,,.4244358,.3654008,.504997,
"GNB","Guinea-Bissau",1990,-.7140685,-1.003909,-.2089432,,,,106,96,52,.4444444,.2888889,.3468468,1
"GNB","Guinea-Bissau",1991,-.7414254,-.9760035,-.3347804,,,,106,98,62,.4444444,.3138889,.3497748,1
"GNB","Guinea-Bissau",1992,-.763549,-1.142714,-.4475735,,,,107,100,66,.4444444,.3,.3527027,1
"GNB","Guinea-Bissau",1993,-.4139495,-1.262375,-.5599518,,,,80,105,70,.3958333,.265,.2911712,1
"GNB","Guinea-Bissau",1994,-.0442772,-.7197065,-.6134772,,,,66,90,72,.4375,.38125,.2935135,1
"GNB","Guinea-Bissau",1995,-.9178833,-.7164962,-.6198786,,,,89,89,75,.405791,.3930147,.2958558,1
"GNB","Guinea-Bissau",1996,,-.7364778,,,,,,88,,.3975555,.3716638,.3390048,1
"GNB","Guinea-Bissau",1997,,-.8319502,,,,,,92,,.3965787,.3541068,.3267836,1
"GNB","Guinea-Bissau",1998,,-1.026001,,,,,,103,,.3622686,.2816627,.3140994,1
"GNB","Guinea-Bissau",1999,-1.259034,-.9128551,-1.703652,,,,121,104,106,.3232504,.3077589,.2693425,1
"GNB","Guinea-Bissau",2000,-1.352798,-.6516771,-1.735523,,,,105,92,106,.3301865,.3753955,.2718604,1
"GNB","Guinea-Bissau",2001,-1.426855,-.5387172,-1.73409,,,,106,86,106,.3545476,.4398464,.3012169,1
"GNB","Guinea-Bissau",2002,-1.380311,-.6442194,-1.592627,,,,103,92,104,.3574802,.4097637,.3078954,1
"GNB","Guinea-Bissau",2003,-1.260768,,-1.46273,,,,105,,105,.3786671,.3420036,.3349389,1
"GNB","Guinea-Bissau",2004,,,,,,,,,,.4199645,.416545,.2795636,1
"GNB","Guinea-Bissau",2005,,,,,,,,,,.4405291,.4680204,.3089923,1
"GNB","Guinea-Bissau",2006,,,,,,,,,,.4375707,.4845501,.3244345,1
"GNB","Guinea-Bissau",2007,,-.6606762,,,,,,91,,.4448854,.468641,.3312703,1
"GNB","Guinea-Bissau",2008,,-.6349269,,,,,,92,,.4253683,.4670636,.321576,1
"GNB","Guinea-Bissau",2009,,-.7914506,,,,,,96,,.4309644,.411797,.3515806,1
"GNB","Guinea-Bissau",2010,,-.6884252,,,,,,93,,.432752,.4307247,.3562822,1
"GNQ","Equatorial Guinea",1990,,,,,,,,,,,.19375,,
"GNQ","Equatorial Guinea",1991,,,,,,,,,,,.1625,,
"GNQ","Equatorial Guinea",1992,,,,,,,,,,,.1625,,
"GNQ","Equatorial Guinea",1993,,,,,,,,,,,.1525,.1666667,
"GNQ","Equatorial Guinea",1994,,,,,,,,,,,.125,.1666667,
"GNQ","Equatorial Guinea",1995,,,,,,,,,,,.125,.1666667,
"GNQ","Equatorial Guinea",1996,,,,,,,,,,.1128771,.1746676,.1702424,
"GNQ","Equatorial Guinea",1997,,,,,,,,,,.1029393,.1754389,.165731,
"GNQ","Equatorial Guinea",1998,,,,,,,,,,.0930016,.1657935,.1612196,
"GNQ","Equatorial Guinea",1999,,,,,,,,,,.087389,.1600534,.2042845,
"GNQ","Equatorial Guinea",2000,,,,,,,,,,.0994713,.1688966,.2029592,
"GNQ","Equatorial Guinea",2001,,,,,,,,,,.1596827,.2418427,.2211431,
"GNQ","Equatorial Guinea",2002,,,,,,,,,,.1573941,.1842334,.2434936,
"GNQ","Equatorial Guinea",2003,,,,,,,,,,.215128,.1848326,.2690465,
"GNQ","Equatorial Guinea",2004,,,,,,,,,,.2099482,.1626083,.2665365,
"GNQ","Equatorial Guinea",2005,,,,,,,,,,.2023937,.1647583,.3406099,
"GNQ","Equatorial Guinea",2006,,,,,,,,,,.206572,.1664402,.3241125,
"GNQ","Equatorial Guinea",2007,,,,,,,,,,.2107016,.1631942,.3562115,
"GNQ","Equatorial Guinea",2008,,,,,,,,,,.1708449,.1576822,.321726,
"GNQ","Equatorial Guinea",2009,,,,,,,,,,.1709543,.1593391,.288672,
"GNQ","Equatorial Guinea",2010,,,,,,,,,,.1421019,.1431268,.2809245,
"GRC","Greece",1990,.3443113,.8573653,-.3716685,36,24,54,41,25,61,.7083333,.7098312,.3648581,4
"GRC","Greece",1991,.664004,1.030163,-.3876091,29,24,58,31,24,65,.7777778,.7561275,.3950279,4
"GRC","Greece",1992,.6881956,.9171092,-.352618,30,23,57,33,23,63,.8148148,.7414669,.4221066,4
"GRC","Greece",1993,.5083091,.9722751,-.0227366,35,24,52,40,25,56,.6416667,.6973693,.4210149,4
"GRC","Greece",1994,.5103157,.942916,.0759326,38,24,47,44,27,50,.6930556,.6896814,.4454556,4
"GRC","Greece",1995,.4770979,.9902115,.1182228,33,21,47,38,24,51,.6577506,.6822861,.4585728,4
"GRC","Greece",1996,.7779991,.9850886,.1279061,29,22,43,32,25,46,.7449552,.7030909,.533815,4
"GRC","Greece",1997,.6505266,1.054978,.2455217,31,22,40,34,25,43,.7171297,.7188743,.573967,4
"GRC","Greece",1998,.6035561,1.130252,.3322708,33,20,36,36,20,39,.6930079,.7216658,.6210634,4
"GRC","Greece",1999,.6288585,1.027331,.4887778,33,22,32,38,28,37,.664839,.6923471,.6497998,4
"GRC","Greece",2000,.4711566,1.035214,.5824902,33,22,31,38,24,36,.6294094,.7058524,.63063,4
"GRC","Greece",2001,.3887196,.9930152,.6586627,34,22,29,39,26,34,.6128675,.7272557,.6754661,4
"GRC","Greece",2002,.3433184,.9197792,.6962671,35,24,25,40,29,30,.6187215,.699527,.6771849,4
"GRC","Greece",2003,.5246774,.6900352,.6933638,31,28,26,36,36,32,.6472995,.6896607,.6850431,4
"GRC","Greece",2004,.3923001,.6877312,.4375412,33,28,28,38,34,36,.6341603,.6837353,.6966405,4
"GRC","Greece",2005,.4531912,.6717433,.319946,32,29,33,36,37,41,.6938082,.6831377,.6437379,4
"GRC","Greece",2006,.5180658,.6757037,.309871,30,28,35,34,36,43,.6879067,.6709753,.6604493,4
"GRC","Greece",2007,.3970339,.6363192,.1958432,31,29,37,36,37,47,.6652775,.6661943,.644161,4
"GRC","Greece",2008,.3147135,.5701867,.2819831,32,29,37,40,38,46,.6488532,.6562261,.6491552,4
"GRC","Greece",2009,.2315623,.5205444,.3053293,35,29,38,44,38,47,.6356848,.6481304,.6345531,4
"GRC","Greece",2010,.1647122,.4762816,.0644293,37,29,44,47,40,57,.6315039,.6515569,.5987751,4
"GRD","Grenada",1990,,,,,,,,,,,,,
"GRD","Grenada",1991,,,,,,,,,,,,,
"GRD","Grenada",1992,,,,,,,,,,,,,
"GRD","Grenada",1993,,,,,,,,,,,.5941176,.1666667,
"GRD","Grenada",1994,,,,,,,,,,,.5941176,.1333333,
"GRD","Grenada",1995,,,,,,,,,,,.5941176,.1333333,
"GRD","Grenada",1996,,,,,,,,,,.6416933,.6252503,.4829566,
"GRD","Grenada",1997,,,,,,,,,,.6447317,.6186436,.476612,
"GRD","Grenada",1998,,,,,,,,,,.6477701,.7209284,.4702674,
"GRD","Grenada",1999,,,,,,,,,,.6451136,.7177376,.4714977,
"GRD","Grenada",2000,,,,,,,,,,.6424572,.7145466,.472728,
"GRD","Grenada",2001,,,,,,,,,,.7816022,.7334491,.6624608,
"GRD","Grenada",2002,,,,,,,,,,.7707471,.7374668,.7105269,
